Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1964 [YR1964],1968 [YR1968],1972 [YR1972],1976 [YR1976],1980 [YR1980],1984 [YR1984],1988 [YR1988],1992 [YR1992],1996 [YR1996],2000 [YR2000],2004 [YR2004],2008 [YR2008],2012 [YR2012],2016 [YR2016],2020 [YR2020]
Equatorial Guinea,GNQ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,386174865.266512,1064245681.01161,5218606639.76783,17417184474.556,33102869198.4627,38819917942.1185,25110506259.4845,23476322655.934
Eritrea,ERI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,3.96150472866739,-4.61837133772084,-2.6238903510386,-12.1248431632963,..,..,..
Eritrea,ERI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,1020.56883872135,1449.05483278154,1557.87580231824,1620.76402914516,1546.92747533279,..,..,..
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,9.25883856340832,-3.14198590251638,1.45173556595506,-9.78303001782456,..,..,..
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,477101651.648376,693535954.190067,706370815.584416,1109054005.43971,1380188800,..,..,..
Eritrea,ERI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,1835746157.51235,3084261045.60153,3500595221.95896,4211205244.70341,4356653615.82156,..,..,..
Estonia,EST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,-19.7174331457862,6.50278781482905,9.55641901539039,7.44108390172778,-4.87058032159021,4.04377430316229,3.0630075313658,-3.07548259924842
Estonia,EST,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,14635.0289515651,16118.9405019454,21119.9534366523,28172.9570430027,35223.2400988607,34741.3703582784,38549.4717886614,42099.356789487
Estonia,EST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,5867.94387202131,6889.29880886621,9422.49706491914,14539.9710841117,22803.5194742273,26242.5282659014,31947.7769107437,40672.1340402132
